"word","count"
"kjkhggfggi","2"
"jjjhggfggj","1"
"jjjhggfghj","3"
"jkihggfghj","1"
"jkigggfgij","1"
"jkigggggij","1"
"jkiggfggij","1"
"jkhggfggij","2"
"jjhggfggjj","1"
"jjhggfghjj","3"
"kihggfghjj","1"
"kigggfgijj","1"
"kigggggijj","1"
"kiggfggijj","1"
"khggfggijj","2"
"jhggfggjjj","1"
"jhggfghjjj","3"
"ihggfghjjj","1"
"igggfgijjk","1"
"igggggijjk","1"
"iggfggijjk","1"
"hggfggijjk","2"
"hggfggjjjk","1"
"hggfghjjjk","4"
"gggfgijjkk","1"
"gggggijjkk","1"
"ggfggijjkj","3"
"ggfggjjjkj","1"
"ggfghjjjkj","2"
"ggfghjjjki","2"
"ggfgijjkki","1"
"ggggijjkki","1"
"gfggijjkjh","3"
"gfggjjjkjh","1"
"gfghjjjkjh","1"
"gfghjjjkjg","1"
"gfghjjjkig","2"
"gfgijjkkig","1"
"gggijjkkif","1"
"fggijjkjhf","3"
"fggjjjkjhf","1"
"fghjjjkjhf","1"
"fghjjjkjgf","1"
"fghjjjkigf","2"
"fgijjkkigf","1"
"ggijjkkiff","1"
"ggijjkjhff","3"
"ggjjjkjhff","1"
"ghjjjkjhfg","1"
"ghjjjkjgfg","1"
"ghjjjkigfg","2"
"gijjkkigfg","1"
"gijjkkiffg","1"
"gijjkjhffg","1"
"gijjkjhfff","2"
"gjjjkjhfff","1"
"hjjjkjhfgf","1"
"hjjjkjgfgf","1"
"hjjjkigfgf","2"
"ijjkkigfgg","1"
"ijjkkiffgg","1"
"ijjkjhffgg","1"
"ijjkjhfffg","1"
"hffgghgfff","1"
"hfffghgfff","1"
"hfffhhfffg","1"
"hfffhhfffh","1"
"hfgfhgfffi","1"
"gfgfhgfffk","1"
"gfgfhgfffl","1"
"gfgfhgfffm","1"
"gfgghgfffm","1"
"ffgghgfffm","2"
"fffghgfffm","1"
"fffhhfffgk","1"
"fffhhfffhj","1"
"fgfhgfffii","1"
"fgfhgfffkh","1"
"fgfhgffflf","1"
"fgfhgfffme","1"
"fgghgfffme","3"
"ffghgfffmd","1"
"ffhhfffgkd","1"
"ffhhfffhjd","1"
"gfhgfffiid","1"
"gfhgfffkhd","1"
"gfhgffflfe","1"
"gfhgfffmee","1"
"gghgfffmee","2"
"gghgfffmef","1"
"fghgfffmdf","1"
"fhhfffgkdf","1"
"fhhfffhjdf","1"
"fhgfffiidf","1"
"fhgfffkhdf","1"
"fhgffflfef","1"
"fhgfffmeef","1"
"ghgfffmeef","2"
"ghgfffmeff","1"
"ghgfffmdff","1"
"hhfffgkdff","1"
"hhfffhjdff","1"
"hgfffiidff","1"
"hgfffkhdfg","1"
"hgffflfefg","1"
"hgfffmeefg","2"
"hgfffmeefh","1"
"hgfffmeffh","1"
"hgfffmdffh","1"
"hfffgkdffh","1"
"hfffhjdffh","1"
"gfffiidffh","1"
"gfffkhdfgh","1"
"gffflfefgh","1"
"gfffmeefgh","2"
"gfffmeefhh","1"
"gfffmeffhh","1"
"gfffmdffhh","1"
"fffgkdffhh","1"
"fffhjdffhh","1"
"fffiidffhh","1"
"fffkhdfghh","1"
"ffflfefghh","1"
"fffmeefghh","2"
"fffmeefhhh","1"
"fffmeffhhh","1"
"fffmdffhhh","1"
"ffgkdffhhh","1"
"ffhjdffhhh","1"
"ffiidffhhh","1"
"ffkhdfghhh","1"
"fflfefghhi","1"
"ffmeefghhi","2"
"ffmeefhhhi","1"
"ffmeffhhhi","1"
"ffmdffhhhi","1"
"fgkdffhhhi","1"
"fhjdffhhhi","1"
"fiidffhhhi","1"
"fkhdfghhhi","1"
"flfefghhii","1"
"fmeefghhii","1"
"fmeefghhih","1"
"fmeefhhhih","1"
"fmeffhhhih","1"
"fmdffhhhih","1"
"gkdffhhhih","1"
"hjdffhhhih","1"
"iidffhhhih","1"
"khdfghhhig","1"
"lfefghhiig","1"
"meefghhiig","1"
"meefghhihg","1"
"meefhhhihg","1"
"fgfffffefg","1"
"fffffffefg","2"
"gffffffefg","1"
"gffffffffh","1"
"gfffffeffh","5"
"gfffffefgh","1"
"ffffffefgh","3"
"ffffffffhh","1"
"fffffeffhh","4"
"fffffeffhi","1"
"fffffefghh","2"
"fffffefghg","2"
"fffffffhhg","1"
"ffffeffhhg","4"
"ffffeffhig","1"
"ffffefghhg","2"
"ffffefghgg","1"
"ffffefghgh","1"
"ffffffhhgh","1"
"fffeffhhgh","4"
"fffeffhigh","1"
"fffefghhgh","2"
"fffefghggh","1"
"fffefghghh","1"
"fffffhhghh","1"
"ffeffhhghh","4"
"ffeffhighh","1"
"ffefghhghh","2"
"ffefghgghh","1"
"ffefghghhh","1"
"ffffhhghhh","1"
"feffhhghhh","4"
"feffhighhh","1"
"fefghhghhh","8"
"fefghgghhh","1"
"fefghghhhh","1"
"fffhhghhhh","1"
"effhhghhhh","4"
"effhighhhh","1"
"efghhghhhh","2"
"efghgghhhh","1"
"efghghhhhh","1"
"ffhhghhhhh","5"
"ffhighhhhh","1"
"fghhghhhhh","1"
"fghhghhhhi","1"
"fghgghhhhi","1"
"fghghhhhhi","1"
"fhhghhhhhi","1"
"fhhghhhhhh","4"
"fhighhhhhh","1"
"ghhghhhhhh","4"
"ghhghhhhih","1"
"ghgghhhhih","1"
"ghghhhhhih","3"
"hhghhhhhig","1"
"hhghhhhhhh","15"
"hhhhgfeeec","2"
"hhhhgedeeb","2"
"hihhfedeeb","2"
"hihhfeeeeb","1"
"highfeeeeb","1"
"hhhgfeeedb","1"
"hhhgfeeeda","1"
"hhhgfeeecb","2"
"hhhgedeeba","2"
"ihhfedeeba","2"
"ihhfeeeeba","1"
"ighfeeeeba","1"
"hhgfeeedba","1"
"hhgfeeedaa","1"
"hhgfeeecba","1"
"hhgfeeecbb","1"
"hhgedeebab","1"
"hhgedeebac","1"
"hhfedeebad","1"
"hhfedeebae","1"
"hhfeeeebae","1"
"ghfeeeebag","1"
"hgfeeedbaf","1"
"hgfeeedaaf","1"
"hgfeeecbaf","1"
"hgfeeecbbf","1"
"hgedeebabf","1"
"hgedeebace","1"
"hfedeebade","1"
"hfedeebaee","1"
"hfeeeebaee","1"
"hfeeeebage","1"
"gfeeedbafe","1"
"gfeeedaafe","1"
"gfeeecbafe","1"
"gfeeecbbff","1"
"gedeebabff","1"
"gedeebacef","1"
"fedeebadeg","1"
"fedeebaeeg","1"
"feeeebaeeh","1"
"feeeebageh","1"
"feeedbafeh","1"
"feeedaafeh","1"
"feeecbafeh","1"
"feeecbbffh","1"
"edeebabffh","1"
"edeebacefh","1"
"edeebadegh","1"
"edeebaeegh","1"
"eeeebaeehh","1"
"eeeebagehh","1"
"eeedbafehh","1"
"eeedaafehi","1"
"eeecbafehi","1"
"eeecbbffhi","1"
"deebabffhi","1"
"deebacefhi","1"
"deebadeghi","1"
"deebaeeghi","1"
"eeebaeehhi","1"
"eeebagehhi","1"
"eedbafehhi","1"
"eedaafehii","1"
"eecbafehii","1"
"eecbbffhii","1"
"eebabffhii","1"
"eebacefhii","1"
"eebadeghih","1"
"eebaeeghih","1"
"eebaeehhih","1"
"eebagehhih","1"
"edbafehhih","1"
"edaafehiih","1"
"ecbafehiih","1"
"ecbbffhiih","1"
"ebabffhiig","1"
"ebacefhiig","1"
"ebadeghihg","1"
"ebaeeghihh","1"
"ebaeehhihg","1"
"ebagehhihg","1"
"dbafehhihg","1"
"daafehiihg","1"
"cbafehiihg","1"
"cbbffhiihg","1"
"babffhiigg","1"
"bacefhiigg","1"
"badeghihgg","1"
"baeeghihhg","1"
"baeehhihgg","1"
"bagehhihgg","1"
"bafehhihgg","1"
"edgedccccc","2"
"eefedccccc","2"
"eefecccccc","1"
"defecccccc","1"
"dffdcccccc","2"
"dfedcccccc","2"
"dfedcccccd","1"
"dgedcccccc","2"
"efedcccccc","2"
"efeccccccc","2"
"ffdccccccc","2"
"fedccccccc","15"
"fedcccccdc","1"
"gedccccccc","31"
"fecccccccc","5"
"fdcccccccc","21"
"edcccccccc","17"
"edcccccdcc","1"
"eccccccccd","23"
"dccccccccd","7"
"dcccccdccd","1"
"ccccccccdd","10"
"cccccdccdd","1"
"ccccccccde","40"
"cccccccdde","5"
"ccccdccdde","1"
"ccccccddee","5"
"cccdccddee","1"
"cccccddeee","3"
"cccccddeef","2"
"ccdccddeef","1"
"cccccdeeef","4"
"ccccddeeef","3"
"ccccddeeff","2"
"cdccddeeff","1"
"ccccdeeeff","4"
"cccddeeeff","3"
"cccddeefff","2"
"deeffffeee","1"
"deeffffede","2"
"eeeffffede","3"
"eeefffeedf","3"
"eeefffeede","1"
"eeffffeeee","8"
"eeffffedee","2"
"eeffffeded","3"
"eefffeedfd","3"
"eefffeeded","1"
"effffeeeee","8"
"effffedeee","2"
"effffedede","1"
"effffededf","2"
"efffeedfdf","3"
"efffeededf","1"
"ffffeeeeee","22"
"ffffedeeee","2"
"ffffededee","1"
"ffffededfe","2"
"fffeedfdfe","3"
"fffeededfe","1"
"fffeeeeeee","21"
"fffedeeeee","2"
"fffededeee","1"
"fffededfee","1"
"fffededfef","1"
"ffeedfdfef","3"
"ffeededfef","1"
"ffeeeeeeef","6"
"ffedeeeeee","2"
"ffededeeee","1"
"ffededfeee","1"
"ffededfefe","1"
"feedfdfefe","3"
"feededfefe","1"
"fedeeeeeee","3"
"fededeeeee","1"
"fededfeeee","1"
"fededfefef","1"
"eedfdfefef","3"
"eededfefef","1"
"eeeeeeefef","24"
"edeeeeeeef","2"
"ededeeeeef","1"
"ededfeeeef","1"
"ededfefeff","2"
"edfdfefeff","3"
"eeeeeefeff","1"
"deeeeeeeff","2"
"dedeeeeeff","1"
"dedfeeeeff","1"
"dedfefefff","1"
"dfdfefefff","3"
"dedfefeffg","1"
"eeeeefeffg","1"
"eeeeeeeffg","2"
"edeeeeeffg","1"
"edfeeeeffh","1"
"edfefefffh","1"
"fdfefefffh","2"
"mnnlmnqqno","1"
"nnmlmnqqno","2"
"nnmlmoqqno","1"
"nnmlmoqpno","1"
"nnmlnoqpnn","1"
"nnmlnpqpnn","1"
"nnmlnpqonn","2"
"nnmmnqqonm","1"
"nnlmnqqnom","1"
"nmlmnqqnom","1"
"nmlmnqqnol","1"
"nmlmoqqnol","1"
"nmlmoqpnol","1"
"nmlnoqpnnl","1"
"nmlnpqpnnl","1"
"nmlnpqonnk","2"
"nmmnqqonmk","1"
"nlmnqqnomk","1"
"mlmnqqnomk","1"
"mlmnqqnolk","1"
"mlmoqqnolj","1"
"mlmoqpnolj","1"
"mlnoqpnnlj","1"
"mlnpqpnnlj","1"
"mlnpqonnkj","2"
"mmnqqonmkj","1"
"lmnqqnomkj","2"
"lmnqqnolkj","1"
"lmoqqnoljj","1"
"lmoqpnoljj","1"
"lnoqpnnljj","1"
"lnpqpnnljj","1"
"lnpqonnkjj","2"
"mnqqonmkjj","1"
"mnqqnomkjj","2"
"mnqqnolkjj","1"
"moqqnoljjk","1"
"moqpnoljjk","1"
"noqpnnljjk","1"
"npqpnnljjk","1"
"npqonnkjjk","2"
"nqqonmkjjk","1"
"nqqnomkjjk","2"
"nqqnolkjjk","1"
"oqqnoljjkk","1"
"oqpnoljjkk","1"
"oqpnnljjkj","1"
"pqpnnljjkj","1"
"pqonnkjjkj","2"
"qqonmkjjkj","1"
"qqnomkjjkj","2"
"qqnolkjjkj","1"
"qqnoljjkkj","1"
"qpnoljjkki","1"
"qpnnljjkji","2"
"qonnkjjkji","2"
"qonmkjjkjj","1"
"qnomkjjkjj","2"
"qnolkjjkjj","1"
"qnoljjkkjj","1"
"pnoljjkkij","1"
"pnnljjkjij","2"
"onnkjjkjij","2"
"onmkjjkjjj","1"
"nomkjjkjjj","2"
"nolkjjkjjj","1"
"noljjkkjjj","1"
"noljjkkijk","1"
"nnljjkjijk","2"
"nnkjjkjijk","2"
"nmkjjkjjjk","1"
"omkjjkjjjl","2"
"olkjjkjjjl","1"
"oljjkkjjjl","1"
"oljjkkijkl","1"
"nljjkjijkl","2"
"nkjjkjijkl","2"
"mkjjkjjjkl","1"
"mljjkiikie","1"
"mlikkhikid","1"
"mlikkhjkhe","2"
"mlikkhjkgf","1"
"mkikjhjkgg","1"
"mkikjhkkfh","1"
"lkjkjhkjfi","1"
"ljjkihkjej","1"
"ljjkiikjek","1"
"ljjkiikiel","1"
"likkhikidm","1"
"likkhjkhem","2"
"likkhjkgfm","1"
"kikjhjkggm","1"
"kikjhkkfhm","1"
"kjkjhkjfil","1"
"jjkihkjejl","1"
"jjkiikjekl","1"
"jjkiikiell","1"
"ikkhikidml","1"
"ikkhjkheml","1"
"ikkhjkhemk","1"
"ikkhjkgfmk","1"
"ikjhjkggmk","1"
"ikjhkkfhmk","1"
"jkjhkjfilk","1"
"jkihkjejlk","1"
"jkiikjeklk","1"
"jkiikiellk","1"
"kkhikidmlk","1"
"kkhjkhemlk","1"
"kkhjkhemkk","1"
"kkhjkgfmkk","1"
"kjhjkggmkk","1"
"kjhkkfhmkk","1"
"kjhkjfilkk","1"
"kihkjejlkk","1"
"kiikjeklkk","1"
"kiikiellkk","1"
"khikidmlkk","1"
"khjkhemlkk","1"
"khjkhemkkk","1"
"khjkgfmkkk","1"
"jhjkggmkkk","1"
"jhkkfhmkkk","1"
"jhkjfilkkk","1"
"ihkjejlkkk","1"
"iikjeklkkk","1"
"iikiellkkk","1"
"hikidmlkkk","1"
"hjkhemlkkk","1"
"hjkhemkkkk","1"
"hjkgfmkkkj","1"
"hjkggmkkkk","1"
"hkkfhmkkkk","1"
"hkjfilkkkk","1"
"hkjejlkkkk","1"
"ikjeklkkkk","1"
"ikiellkkkk","1"
"ikidmlkkkk","1"
"jkhemlkkkk","1"
"jkhemkkkkk","1"
"jkgfmkkkjk","1"
"jkggmkkkkk","1"
"kkfhmkkkkk","1"
"kjfilkkkkk","1"
"kjejlkkkkk","1"
"kjeklkkkkk","1"
"kiellkkkkk","1"
"kidmlkkkkl","1"
"khemlkkkkl","1"
"khemkkkkkl","1"
"kgfmkkkjkl","1"
"kggmkkkkkl","1"
"kfhmkkkkkl","1"
"jfilkkkkkl","1"
"jejlkkkkkm","1"
"jeklkkkkkm","1"
"iellkkkkkm","1"
"idmlkkkklm","1"
"hemlkkkklm","1"
"hemkkkkklm","1"
"gfmkkkjklm","1"
"ggmkkkkklm","1"
"fhmkkkkklm","1"
"filkkkkklm","1"
"ejlkkkkkmm","1"
"eklkkkkkmn","1"
"ellkkkkkmn","1"
"dmlkkkklmn","1"
"emlkkkklmn","1"
"emkkkkklmn","1"
"fmkkkjklmn","1"
"gmkkkkklmn","1"
"hmkkkkklmo","1"
"ilkkkkklmo","1"
"jlkkkkkmmo","1"
"klkkkkkmno","1"
"nnnooonnnn","64"
"mnnooomnnn","4"
"mnnoonmnnn","2"
"mnnoonmnnm","2"
"nnooonmnnm","1"
"nnooonnnnm","8"
"nnooomnnnl","4"
"nnoonmnnnl","1"
"nnoonmnnnk","1"
"nnoonmnnmk","2"
"nooonmnnmk","1"
"nooonnnnmk","1"
"nooomnnnlj","4"
"noonmnnnlj","1"
"noonmnnnki","1"
"noonmnnmki","2"
"ooonmnnmki","1"
"ooonnnnmki","1"
"ooomnnnlji","4"
"oonmnnnljh","1"
"oonmnnnkih","1"
"oonmnnmkih","3"
"oonnnnmkih","1"
"oomnnnljih","4"
"onmnnnljhh","1"
"onmnnnkihh","1"
"onmnnmkihh","3"
"onnnnmkihh","1"
"omnnnljihh","4"
"nmnnnljhhh","1"
"nmnnnkihhh","1"
"nmnnmkihhh","3"
"nnnnmkihhh","1"
"mnnnljihhh","4"
"mnnnljhhhh","1"
"mnnnkihhhh","1"
"mnnmkihhhh","3"
"nnnmkihhhh","1"
"nnnljihhhh","2"
"nnnljihhhi","2"
"nnnljhhhhi","1"
"nnnkihhhhi","1"
"nnmkihhhhi","4"
"nnljihhhhi","2"
"nnljihhhii","2"
"nnljhhhhii","1"
"nnkihhhhii","1"
"nmkihhhhii","3"
"nmkihhhhij","1"
"nljihhhhij","2"
"nljihhhiij","2"
"nljhhhhiii","1"
"nkihhhhiii","1"
"mkihhhhiii","3"
"nnnmmmnnmm","20"
"nnnmmnnnmm","17"
"nnnmmnnnmn","11"
"nnnmmnnmmn","3"
"nnmmmnnmmn","9"
"nnmmmnnmmo","1"
"nnmmnnnmmo","1"
"nnmmnnnmno","1"
"nnmmnnmmno","2"
"nmmmnnmmno","5"
"nmmmnnmmoo","1"
"nmmnnnmmoo","1"
"nmmnnnmnoo","1"
"nmmnnmmnoo","2"
"mmmnnmmnoo","3"
"mmmnnmmnon","2"
"mmmnnmmoom","1"
"mmnnnmmoom","1"
"mmnnnmnool","1"
"mmnnmmnool","1"
"mmnnmmnoom","4"
"mmnnmmnonm","2"
"mmnnmmoomm","1"
"mnnnmmoomm","1"
"mnnnmnoolm","1"
"mnnmmnooll","1"
"mnnmmnoomk","1"
"mnnmmnoomi","1"
"mnnmmnoomh","2"
"mnnmmnonmg","2"
"mnnmmoommh","1"
"nnnmmoommi","1"
"nnnmnoolmj","1"
"nnmmnoollj","1"
"nnmmnoomkk","1"
"nnmmnoomil","1"
"nnmmnoomhl","1"
"nnmmnoomhm","1"
"nnmmnonmgn","1"
"nnmmnonmgm","1"
"nnmmoommhm","1"
"nnmmoommil","1"
"nnmnoolmjk","1"
"nmmnoolljk","1"
"nmmnoomkkk","1"
"nmmnoomill","1"
"nmmnoomhll","1"
"nmmnoomhml","1"
"nmmnonmgnl","1"
"nmmnonmgmm","1"
"nmmoommhmm","1"
"nmmoommilm","1"
"nmnoolmjkn","1"
"mmnoolljkn","1"
"mmnoomkkkn","1"
"mmnoomilln","1"
"mmnoomhlln","1"
"mmnoomhmln","1"
"mmnonmgnln","1"
"mmnonmgmmn","1"
"mmoommhmmn","1"
"mmoommilmn","1"
"mnoolmjknn","1"
"mnoolljknn","1"
"mnoomkkkno","1"
"mnoomillno","1"
"mnoomhllno","1"
"mnoomhmlno","1"
"mnonmgnlno","1"
"mnonmgmmno","1"
"moommhmmno","1"
"moommilmno","1"
"noolmjknno","1"
"noolljknno","1"
"noomkkknoo","1"
"noomillnop","1"
"noomhllnop","1"
"noomhmlnop","1"
"nonmgnlnoq","1"
"nonmgmmnoq","1"
"oommhmmnoq","1"
"oommilmnoq","1"
"oolmjknnor","1"
"oolljknnor","1"
"oomkkknooq","1"
"oomillnopq","1"
"oomhllnopp","1"
"oomhmlnopp","1"
"onmgnlnoqo","1"
"onmgmmnoqo","1"
"ommhmmnoqn","1"
"ommilmnoqm","1"
"olmjknnorm","1"
"olljknnorl","1"
"omkkknooqk","1"
"omillnopqk","1"
"omhllnoppk","1"
"omhmlnoppj","1"
"nmgnlnoqoi","1"
"nmgmmnoqoi","1"
"mmhmmnoqni","1"
"mmilmnoqmh","1"
"lmjknnormh","1"
"lljknnorli","1"
"mkkknooqki","1"
"millnopqki","1"
"mhllnoppkj","1"
"mhmlnoppjj","1"
"mgnlnoqoij","1"
"mgmmnoqoik","1"
"mhmmnoqnik","1"
"milmnoqmhk","1"
"mjknnormhk","1"
"ljknnorlik","1"
"kkknooqkij","1"
"illnopqkij","1"
"hllnoppkjj","1"
"hmlnoppjjj","1"
"gnlnoqoijj","1"
"gmmnoqoikj","1"
"hmmnoqnikj","1"
"ilmnoqmhkj","1"
"jknnormhkj","1"
"jknnorlikj","1"
"kknooqkijj","1"
"llnopqkijk","1"
"llnoppkjjk","1"
"mlnoppjjjj","1"
"nlnoqoijjj","1"
"mmnoqoikjj","1"
"mmnoqnikjj","1"
"lmnoqmhkjj","1"
"knnormhkjj","1"
"knnorlikjj","1"
"knooqkijjj","1"
"lnopqkijkk","1"
"lnoppkjjkk","1"
"lnoppjjjjk","1"
"lnoqoijjjk","1"
"mnoqoikjjk","1"
"mnoqnikjjk","1"
"mnoqmhkjjk","1"
"nnormhkjjk","1"
"nnorlikjjk","1"
"nooqkijjjk","1"
"nopqkijkkk","1"
"noppkjjkkk","1"
"noppjjjjkk","1"
"noqoijjjkk","1"
"noqoikjjkk","1"
"noqnikjjkj","1"
"noqmhkjjkj","1"
"normhkjjkj","1"
"norlikjjkj","1"
"ooqkijjjkj","1"
"opqkijkkkj","1"
"oppkjjkkkj","1"
"oppjjjjkkj","1"
"oqoijjjkkj","1"
"oqoikjjkkj","1"
"oqnikjjkjj","1"
"oqmhkjjkjj","1"
"ormhkjjkjj","1"
"orlikjjkjj","1"
"oqkijjjkjj","1"
"pqkijkkkjj","1"
"ppkjjkkkjk","1"
"ppjjjjkkjk","1"
"qoijjjkkjk","1"
"qoikjjkkjk","1"
"qnikjjkjjk","1"
"qmhkjjkjjk","1"
"rmhkjjkjjk","1"
"mljjklkkkl","1"
"mljkklkkkl","2"
"mljkkljkkl","1"
"mljkkkkkkl","1"
"lljkkkkkkl","1"
"lkjkkkkkkl","1"
"lkjkkkkkkk","21"
"ljjkkkkkkk","9"
"ljjklkkklk","1"
"ljkklkkklk","1"
"ljkklkkklj","1"
"ljkkljkklj","1"
"ljkkkkkklj","2"
"kjkkkkkkli","1"
"kjkkkkkkki","2"
"jjkkkkkkki","1"
"jjklkkklkh","1"
"jkklkkklkh","1"
"jkklkkkljh","1"
"jkkljkkljg","1"
"jkkkkkkljg","2"
"jkkkkkklif","1"
"jkkkkkkkif","2"
"jkkkkkkkie","1"
"jklkkklkhe","1"
"kklkkklkhe","1"
"kklkkkljhe","1"
"kkljkkljge","1"
"kkkkkkljge","2"
"kkkkkklife","1"
"kkkkkkkife","1"
"kkkkkkkiff","1"
"kkkkkkkief","1"
"klkkklkhef","2"
"klkkkljheg","1"
"kljkkljgeg","1"
"kkkkkljgeg","2"
"kkkkklifeg","1"
"kkkkkkifeg","1"
"kkkkkkiffg","1"
"kkkkkkieff","1"
"lkkklkheff","2"
"lkkkljhegf","1"
"ljkkljgegf","1"
"kkkkljgegf","2"
"kkkklifegf","1"
"kkkkkifegf","1"
"kkkkkiffgf","1"
"kkkkkiefff","1"
"kkklkhefff","2"
"kkkljhegff","1"
"jkkljgegff","1"
"kkkljgegff","2"
"kkklifegff","1"
"kkkkifegff","1"
"kkkkiffgff","1"
"kkkkieffff","1"
"kklkheffff","2"
"kkljhegfff","1"
"kkljgegfff","3"
"kklifegfff","1"
"kkkifegfff","1"
"kkkiffgfff","1"
"kkkieffffe","1"
"klkheffffe","2"
"kljhegfffe","1"
"kljgegfffe","3"
"klifegfffe","1"
"kkifegfffe","1"
"kkiffgfffe","1"
"kkieffffee","1"
"lkheffffee","2"
"ljhegfffee","1"
"ljgegfffee","3"
"lifegfffee","1"
"kifegfffed","1"
"kiffgfffed","1"
"kieffffeed","1"
"ggcakllmnm","1"
"ggcbklmmnm","1"
"ggbbklmmnm","1"
"ggbcklmmnm","1"
"ggadjmmnnm","1"
"gfaekmmnnm","1"
"gfagklmnnm","1"
"geaiklmnnm","1"
"geajklmnnm","1"
"gdakklmnnm","1"
"gcakllmnmm","1"
"gcbklmmnmm","1"
"gbbklmmnmm","1"
"gbcklmmnmm","1"
"gadjmmnnmm","1"
"faekmmnnmn","1"
"fagklmnnmn","1"
"eaiklmnnmn","1"
"eajklmnnmn","1"
"dakklmnnmn","1"
"cakllmnmmo","1"
"cbklmmnmmo","1"
"bbklmmnmmo","1"
"bcklmmnmmo","1"
"adjmmnnmmo","1"
"aekmmnnmno","1"
"agklmnnmno","1"
"aiklmnnmno","1"
"ajklmnnmno","1"
"akklmnnmno","1"
"akllmnmmoo","1"
"bklmmnmmoo","2"
"cklmmnmmoo","1"
"djmmnnmmoo","1"
"ekmmnnmnoo","1"
"gklmnnmnoo","1"
"iklmnnmnoo","1"
"jklmnnmnoo","1"
"kklmnnmnoo","1"
"kllmnmmooo","1"
"klmmnmmooo","3"
"jmmnnmmooo","1"
"kmmnnmnooo","1"
"klmnnmnooo","4"
"llmnmmoooo","1"
"lmmnmmoooo","3"
"mmnnmmoooo","1"
"mmnnmnoooo","1"
"lmnnmnoooo","4"
"lmnmmooooo","1"
"mmnmmooooo","3"
"mnnmmooooo","1"
"mnnmnooooo","5"
"mnmmoooooo","4"
"nnmmoooooo","1"
"nnmnoooooo","2"
"nnmnooooon","3"
"nmmoooooon","5"
"nmnoooooon","2"
"nmnooooonn","2"
"nmnooooono","1"
"mmoooooono","3"
"mmoooooonn","2"
"mnoooooono","2"
"mnooooonnk","2"
"mnooooonok","1"
"moooooonok","1"
"moooooonoj","1"
"moooooonni","2"
"moooooonoh","1"
"noooooonoh","2"
"nooooonnkk","2"
"nooooonokk","1"
"oooooonokk","1"
"oooooonojl","1"
"oooooonnil","2"
"oooooonohl","1"
"oooooonohk","2"
"ooooonnkkj","2"
"ooooonokki","1"
"ooooonokkj","1"
"ooooonojlj","1"
"ooooonnilk","1"
"ooooonnill","1"
"ooooonohll","1"
"ooooonohkm","2"
"oooonnkkjn","2"
"oooonokkio","1"
"oooonokkjn","1"
"oooonojljn","1"
"oooonnilkn","1"
"oooonnillm","1"
"oooonohllm","1"
"oooonohkml","2"
"ooonnkkjnl","2"
"ooonokkiol","1"
"ooonokkjnl","1"
"ooonojljnl","1"
"ooonnilknl","1"
"ooonnillml","1"
"ooonohllml","1"
"ooonohkmlm","1"
"ooonohkmll","1"
"oonnkkjnll","2"
"oonokkioll","1"
"oonokkjnll","1"
"oonojljnll","1"
"oonnilknll","1"
"oonnillmlk","1"
"oonohllmlk","1"
"oonohkmlmk","1"
"oonohkmlll","1"
"onnkkjnlll","1"
"mmmpsqsomm","1"
"mmmqsqsomm","1"
"mmnqsqsomm","5"
"mmnqrrsnmm","3"
"mmnrrrrnmm","3"
"mmnrrrrnmn","4"
"mmnrqrrnmn","2"
"mmnsqrrnmn","8"
"mmnsqrrmmn","3"
"mmnsqrqmmn","5"
"mmosqrqmmn","1"
"mmosqsqmmn","5"
"mmosqspmmm","3"
"mmpsqspmmm","6"
"mmpsqsommm","1"
"mmqsqsomml","1"
"mnqsqsomml","5"
"mnqrrsnmml","2"
"mnqrrsnmmk","1"
"mnrrrrnmmk","3"
"mnrrrrnmnk","2"
"mnrrrrnmnj","2"
"mnrqrrnmnj","2"
"mnsqrrnmnj","1"
"mnsqrrnmni","6"
"mnsqrrnmnh","1"
"mnsqrrmmnh","3"
"mnsqrqmmnh","2"
"mnsqrqmmng","3"
"mosqrqmmng","1"
"mosqsqmmng","5"
"mosqspmmmg","3"
"mpsqspmmmf","6"
"mpsqsommmf","1"
"mqsqsommlf","1"
"nqsqsommlf","5"
"nqrrsnmmlf","2"
"nqrrsnmmkf","1"
"nrrrrnmmkf","3"
"nrrrrnmnkf","2"
"nrrrrnmnje","2"
"nrqrrnmnje","2"
"nsqrrnmnje","1"
"nsqrrnmnie","6"
"nsqrrnmnhe","1"
"nsqrrmmnhe","3"
"nsqrqmmnhe","2"
"nsqrqmmnge","3"
"osqrqmmnge","1"
"osqsqmmnge","5"
"osqspmmmge","3"
"psqspmmmfe","6"
"psqsommmfe","1"
"qsqsommlfe","6"
"qrrsnmmlfe","2"
"qrrsnmmkfe","1"
"rrrrnmmkfe","3"
"rrrrnmnkfe","2"
"rrrrnmnjee","2"
"rqrrnmnjee","2"
"sqrrnmnjee","1"
"sqrrnmniee","4"
"sqrrnmnief","2"
"sqrrnmnhef","1"
"sqrrmmnhef","3"
"sqrqmmnhef","2"
"sqrqmmngef","4"
"sqsqmmngef","3"
"sqsqmmngee","2"
"sqspmmmgee","3"
"sqspmmmfee","6"
"sqsommmfee","1"
"sqsommlfee","6"
"rrsnmmlfee","2"
"rrsnmmkfee","1"
"rrrnmmkfee","3"
"rrrnmnkfee","2"
"rrrnmnjeee","2"
"qrrnmnjeee","3"
"qrrnmnieee","4"
"qrrnmniefe","2"
"qrrnmnhefe","1"
"qrrmmnhefe","3"
"qrqmmnhefe","2"
